semantic_id,alpha,M,ordered_family_sha256
cifar100_proser_fedavg__split02__seed0__d0.5,0.2,12,87762c6a1ce5eb0f1deb2895f6907265e51f02f78dbec56fa7eb58d2883cb414
cifar100_proser_fedavg__split02__seed0__d0.5,0.25,12,132afaa09ec92e1f091317015ca946025d0bd8512a62bd2a0f9e385e68e99357
cifar100_proser_fedavg__split02__seed0__d0.5,0.3,12,9939a3aaf42e2035887d3634ce4f3962b74817d16243e850da4be365ff6e0a9e
cifar100_proser_fedavg__split02__seed0__d5.0,0.05,12,f3abf10f90b985443ad40c494b945caf3380c5177731a81be1d4607723b0bc83
cifar100_proser_fedavg__split02__seed0__d5.0,0.1,12,fee681c664806ad2490327c9eaa06fd65745bc3c4a776aec4343959d493d0a42
cifar100_proser_fedavg__split02__seed0__d5.0,0.15,12,8e1def9a272b468986437de0a5f93b6a79ff53737819890cadbcf7dcdc9605c3
cifar100_proser_fedavg__split02__seed0__d5.0,0.2,12,41c288806f0a93b5a673b7aefc0904f9d399aa3b03af8ccd533ce73703c99d81
cifar100_proser_fedavg__split02__seed0__d5.0,0.25,12,37be6453c4e08e22b15173ebd078ef1e3e0fb9f2d02952fabaf05a14c36a5248
cifar100_proser_fedavg__split02__seed0__d5.0,0.3,12,6b5b1f39bbfbb6f37afebf86c7be5e29b758ea92d38d3400311c39b671696706
cifar100_proser_fedavg__split02__seed1__d0.1,0.05,12,18903d7455db4e1f7b4002ac55972ba9f259c1cd58ec6f535af8e7ef6f6ac371
cifar100_proser_fedavg__split02__seed1__d0.1,0.1,12,63b61c784f7524c0be4c432f12c5112bcb78d4650e5a8b2a6ad19683a4b3587a
cifar100_proser_fedavg__split02__seed1__d0.1,0.15,12,13cf6a1f73f5f57502ba3e1e17b7bb28e855f34bc0e55bf98b205e1399013576
cifar100_proser_fedavg__split02__seed1__d0.1,0.2,12,0126a749284893b03e7540f2fc12996cefa2b058adcac86da4ed6fb203d4ff8f
cifar100_proser_fedavg__split02__seed1__d0.1,0.25,12,a858cd64a15951a3d395529e9770f399b0d45ca44d0f191a4830d4160aa42596
cifar100_proser_fedavg__split02__seed1__d0.1,0.3,12,d36a377a3dad2acd8ec637679419fac9e147aa41a22b51a27c0dc96d57c0431b
cifar100_proser_fedavg__split02__seed1__d0.5,0.05,12,3a897324171b05fce93be7626070e0f3d9fd99508ac4b48d3c0ba3679f8863fa
cifar100_proser_fedavg__split02__seed1__d0.5,0.1,12,a9556b890f2aaf667b7820acb145f35235c1408211a7949f7e8ad77fc5f2851a
cifar100_proser_fedavg__split02__seed1__d0.5,0.15,12,059bc2fc60270ebf8af0996fbd85bd9dbf1175dfee2bed93e62c048e886a5e7a
cifar100_proser_fedavg__split02__seed1__d0.5,0.2,12,94ba88a0513c0135959c0414623452073c096722b31dce97db0d699148c71063
cifar100_proser_fedavg__split02__seed1__d0.5,0.25,12,0e7afe5948e6a75e558867272a3cf39cb818293be70b6df266232ff19d617cc1
cifar100_proser_fedavg__split02__seed1__d0.5,0.3,12,f5ababaf05e547abaa9bf9495b751b9d4b106305fe47ab679dec51dd9cfa15b4
cifar100_proser_fedavg__split02__seed1__d5.0,0.05,12,2167cbe39b37f818f6a65f0199a9472a777b9e33c7a818937d932a204b58f77f
cifar100_proser_fedavg__split02__seed1__d5.0,0.1,12,40a18bc288923ea0664326675fe58da844a77dbbf4a8d108d64e814a649e8c51
cifar100_proser_fedavg__split02__seed1__d5.0,0.15,12,ea97746381ba3db40143daa92bb285cfee757ca6e39df14e1efa7e7bbd21b1cf
cifar100_proser_fedavg__split02__seed1__d5.0,0.2,12,5f4f650459d0ae0b8a1b57c94f84e1bc2012522287fbb565d707fcd803beea4f
cifar100_proser_fedavg__split02__seed1__d5.0,0.25,12,353a8556fd1922cdcec5e5132c2c6b15ca0c00b14a3ac6db8d9128b9cf0c8431
cifar100_proser_fedavg__split02__seed1__d5.0,0.3,12,9cf865e1a6cb0c88622d8e5c075226c8bc803e215df7ad1b54f47cd2b2567a3c
cifar100_proser_fedavg__split02__seed2__d0.1,0.05,12,9b77e8a07143a8899bbc4e03f8d16b2380e3222870c994076c6a48b68f49e031
cifar100_proser_fedavg__split02__seed2__d0.1,0.1,12,9af2c573b7d495ae41cf66f10bf8172fd6a794c66645b259b167d5375c63941d
cifar100_proser_fedavg__split02__seed2__d0.1,0.15,12,f22c91bf420f5ce2fe00a0a0b26e99414f453b68b64094595cb57e9deb60e1a9
cifar100_proser_fedavg__split02__seed2__d0.1,0.2,12,00ad726eccd78cf508b380a8bc49d2ecf374fe016dfc98b91cff043434d467a3
cifar100_proser_fedavg__split02__seed2__d0.1,0.25,12,55c490c24f9207274eabcb0cb22e3df6e1ec46ecde77fb223427087784a3df31
cifar100_proser_fedavg__split02__seed2__d0.1,0.3,12,1d16a8a026c12318ca862ff0462df1b4f8dbdc8adff58a4c76e5a9e82dc9517d
cifar100_proser_fedavg__split02__seed2__d0.5,0.05,12,5dbc4dd8bc95bf3cf06988905106af8b0608475db398ec2a4a757cc530462b17
cifar100_proser_fedavg__split02__seed2__d0.5,0.1,12,3aadcad4fd0a1fac2bca6f307a1c846954208a1c2e421ec41274a1fe61c2b27b
cifar100_proser_fedavg__split02__seed2__d0.5,0.15,12,d9d4ada32d7cbc199ef36c796263e0b4c2e0aabc45b67a41737ad282a2ca7369
cifar100_proser_fedavg__split02__seed2__d0.5,0.2,12,f2dd8e0e0f3a405b6a81d2a2425e7b3f52add532110a5857ff841db3a070978f
cifar100_proser_fedavg__split02__seed2__d0.5,0.25,12,a242fe97deb32d4eb2e7c662121ce407b94973a5f30be6235c7ad58ee9aae52b
cifar100_proser_fedavg__split02__seed2__d0.5,0.3,12,242e2c5a7f03f4d008ba8cdf58317ddd0dc542da02929351c69af48017395637
cifar100_proser_fedavg__split02__seed2__d5.0,0.05,12,c54b83a8a5de1b210cdc5c3fc1f9b4920cb6ac9f4acde3defbb6b762a21ee7b7
cifar100_proser_fedavg__split02__seed2__d5.0,0.1,12,f69858bc26c6000381669b393aabb7925066e9ff67c66c9d0aa70e2877cb3877
cifar100_proser_fedavg__split02__seed2__d5.0,0.15,12,b2df6b10f4cea72daf5e5f702ba3aa4c18043f33bc5ac7b41cce382ba70746a7
cifar100_proser_fedavg__split02__seed2__d5.0,0.2,12,88ed2be5f1f8c2694a83cce2cebbf667f30d699f2c649e8a54e5d6658f9b441d
cifar100_proser_fedavg__split02__seed2__d5.0,0.25,12,ec51dcfe55f8a963deab851a722974c058314cc4d27ec5ad3f8ac8dda0836ab8
cifar100_proser_fedavg__split02__seed2__d5.0,0.3,12,d1315d26e096c601a51afd14a6294dd6c72af969adee9db9496d8656b5e3d4ff
cifar100_proser_fedavg__split02__seed3__d0.1,0.05,12,a7aa375d9114d4e7e75776f47d9cf242b2d6aff6840b7963523b90af24dc359a
cifar100_proser_fedavg__split02__seed3__d0.1,0.1,12,9dddc7b576bd5c584fcb02298a83ea892a9fa87a5e5ea59631cacfb51faa7481
cifar100_proser_fedavg__split02__seed3__d0.1,0.15,12,acb244aaa98ab94804bcea52f1d4155ea0c51c7bb10f2ab0d1eb9bf86be4f386
cifar100_proser_fedavg__split02__seed3__d0.1,0.2,12,4e02e4995951ae30d97c836033a9cca81ab3a7fdf71e2df73bed77a0a08799e1
cifar100_proser_fedavg__split02__seed3__d0.1,0.25,12,c3a1a9ee6189480da0911c273aba14e115360e0bb77846d779185985776a9bd5
cifar100_proser_fedavg__split02__seed3__d0.1,0.3,12,f567d2bc3ebb9dfc7de07e73613bafb4aea4c68c36bdfbcc01201e96a355d4e7
cifar100_proser_fedavg__split02__seed3__d0.5,0.05,12,90bf0afe9d294e4ed2b7c25ab2371fe78083ce6048f00590af85cfc28911ffe4
cifar100_proser_fedavg__split02__seed3__d0.5,0.1,12,e9c651dde4e5058100f3de615b7a42299a78ceff1b398f6c5178035cf6cb2e1a
cifar100_proser_fedavg__split02__seed3__d0.5,0.15,12,3bd6ab65ef7d8719317b2e81bd5dd4262d9fdecb747b673f8a2141d1134eff90
cifar100_proser_fedavg__split02__seed3__d0.5,0.2,12,54876b95ec5c99132396a3f87ba88a24d7127deafd30ccebdc184699f8dd6403
cifar100_proser_fedavg__split02__seed3__d0.5,0.25,12,ed2acf38dc367f685646ecf627fdb0a3287d17d0583a659c42e026d85ed9c492
cifar100_proser_fedavg__split02__seed3__d0.5,0.3,12,3251b4e651829c74322ad66ad51db69057d87f7a57eb145bdaae231d7cf8c562
cifar100_proser_fedavg__split02__seed3__d5.0,0.05,12,3a16ee6d8ba13e34bf74b7a81f3b667ce479ad7c4c0b87d24e6066fdc7e71d80
cifar100_proser_fedavg__split02__seed3__d5.0,0.1,12,47a0df23262bbb1e3ceee1ea2cb3b962d62c044d7e0f582b05cf782592991726
cifar100_proser_fedavg__split02__seed3__d5.0,0.15,12,46ae714a3e3e0e7b70b760840f9a3e3c11f12fd0265e6216d5954b648047803b
cifar100_proser_fedavg__split02__seed3__d5.0,0.2,12,8cabf1585f3beb1fc423f4a2533c835809a8cc40b0f1fe3e6b7dc7c935d68ef1
cifar100_proser_fedavg__split02__seed3__d5.0,0.25,12,b51c6c882d03efd2d1be4144bd00ad90627c194a7269516eef4bb56510a916c2
cifar100_proser_fedavg__split02__seed3__d5.0,0.3,12,fc848b39f00e2c81ad3d33dd5b7d5f6b76b817885294ecbbb541c505cb5e7ded
cifar100_proser_fedavg__split02__seed4__d0.1,0.05,12,e4b79663720d0651bb3c2cd55d6b7c5008b97eb22bf7ae921e5d66edb1beb75d
cifar100_proser_fedavg__split02__seed4__d0.1,0.1,12,f8cde3354d366eecf1ad84afdcac0e133b6cd4015b91d9a99fe5ab5af486ac20
cifar100_proser_fedavg__split02__seed4__d0.1,0.15,12,8f836fa98345bc74547eaf2022cc1acadaa5a99e228c46887fdf7b984c14aa9f
cifar100_proser_fedavg__split02__seed4__d0.1,0.2,12,b3b2e227441452faa61b1f7699640a6570a447e2f4a5531411446dac0da3b7d9
cifar100_proser_fedavg__split02__seed4__d0.1,0.25,12,ee53689fa282a5fedbead88b35fc57b6d71a9e5ea65e939467f8698ef3a9c194
cifar100_proser_fedavg__split02__seed4__d0.1,0.3,12,ecda3cd3d6b59b0377a1c84df4376bfea0d494dcf0b82dbfc5a94c91fbfbe96f
cifar100_proser_fedavg__split02__seed4__d0.5,0.05,12,6bb75bf00e2ab6d56679f8004c0696a7279c47ed705d18fa47fd3e3fc1e481ac
cifar100_proser_fedavg__split02__seed4__d0.5,0.1,12,3698d1573a30f7af101f866a29fe70ac311153ab75b26798eada32b9a48e27fb
cifar100_proser_fedavg__split02__seed4__d0.5,0.15,12,5db21b7397f5926a612269a46174f222ef2ad39a4e4f4490b9aa32bf8bdd97f2
cifar100_proser_fedavg__split02__seed4__d0.5,0.2,12,6051e16211ab4977fbd58bfec6e2f660ca1b2a1ec9121d7b41459207a8f9721a
cifar100_proser_fedavg__split02__seed4__d0.5,0.25,12,36cd8be7f5450d37e9521e70ec6520a43f8bcbf4f7cfa746dff9878bd1c89c8d
cifar100_proser_fedavg__split02__seed4__d0.5,0.3,12,22093365cc1dce02828bd8c01e88a9ec8eb47bfbff0fa08d65abeb60e3a8ea29
cifar100_proser_fedavg__split02__seed4__d5.0,0.05,12,b92df9b6b9196043e1cc08ba29aee93e12622220962b6b09ce3cae8625e87fdc
cifar100_proser_fedavg__split02__seed4__d5.0,0.1,12,35e147cd19544ffcb8a90da830dcbcc39e7f4abd3f06a73b7d45ae9fdcb95b30
cifar100_proser_fedavg__split02__seed4__d5.0,0.15,12,55baf3b64cc867c9ea47809f8ff8ffe25283b011cf2b1d40a484a36c2012c4ea
cifar100_proser_fedavg__split02__seed4__d5.0,0.2,12,2c130f9d6a0f0132022ace944d901844279902c737127e42d50996e11526250c
cifar100_proser_fedavg__split02__seed4__d5.0,0.25,12,99aaa1396bde45088421ddff99292b0d2179d5d1a1dd39de77e8c1f5c1a6a621
cifar100_proser_fedavg__split02__seed4__d5.0,0.3,12,0c4f6381140665df1050f8306b3281b744546027cf1ef8d8c41af73dee0a32aa
cifar100_proser_fedavg__split03__seed0__d0.1,0.05,12,527317b44eec5c81667ede24299afc6c9cb4124a462698d58dfd2da4e5afbee5
cifar100_proser_fedavg__split03__seed0__d0.1,0.1,12,04a0c32e367b06441e7be628889924dbe8ff84c3ab1723f34c7c157c3dffd724
cifar100_proser_fedavg__split03__seed0__d0.1,0.15,12,b2d5d5eb00168cfaf396b3408804a5f53d3598c2674fac8ce8cc1926c8600c21
cifar100_proser_fedavg__split03__seed0__d0.1,0.2,12,e60ef345e33e4ca90d7968a5a45cf8cb6e87d14448dbac346ff600629b5c743e
cifar100_proser_fedavg__split03__seed0__d0.1,0.25,12,134cd811c47ce335ae2e0469c9888c8f9a2e31830df928ebb0cc6040fce01bf4
cifar100_proser_fedavg__split03__seed0__d0.1,0.3,12,0e79cb054dfdf2ab7d14ee9d2a52e1bd293753e61aa6d88fc07a1a467b2c30da
cifar100_proser_fedavg__split03__seed0__d0.5,0.05,12,f8097a5453e065df4954a751f0ca88aef4a93fcd6737dc28622e4744e2778beb
cifar100_proser_fedavg__split03__seed0__d0.5,0.1,12,b4ecfd7c4da9a3f860fbdb44613c08edec81c0af8052055ad4768fe1efdcc0d2
cifar100_proser_fedavg__split03__seed0__d0.5,0.15,12,613c58d560fb7c6331baf4fb26e2fbca333dd86bee2d11e41a29b502a895fef3
cifar100_proser_fedavg__split03__seed0__d0.5,0.2,12,bb7ef53358d748bdd47352127b8e38c7719fe09eb7753547ec6f512ca6dab3fd
cifar100_proser_fedavg__split03__seed0__d0.5,0.25,12,c20b2f82b3df057545711953685581c12567b70170813e726613080aafed6776
cifar100_proser_fedavg__split03__seed0__d0.5,0.3,12,af35779e5214786d800707c63e1bc236f801cfef512e1ed8bb4b293b2de73579
cifar100_proser_fedavg__split03__seed0__d5.0,0.05,12,fe54c721846d47bdd8ee79d1b437fdedb5a028a2309d165873ba360b5207dece
cifar100_proser_fedavg__split03__seed0__d5.0,0.1,12,ce5af52f2e864995f60b9326b44755dcf7988686440db1cde85a967948e82e74
cifar100_proser_fedavg__split03__seed0__d5.0,0.15,12,c794bc5b414bfb17b8d11fa81064fe5e03292d35ac20520e36d71d3b8af2aefc
cifar100_proser_fedavg__split03__seed0__d5.0,0.2,12,0d162506e1feec44d004890899b55c58f7e538f272fe951e3ff77f286bc0fbe4
cifar100_proser_fedavg__split03__seed0__d5.0,0.25,12,061d6ea4dc522af71ff95ab00b2e556b35680c5621b3cb04308fddfe8151f602
cifar100_proser_fedavg__split03__seed0__d5.0,0.3,12,e7d91264dc4a2dbfd7d06e8a3cd462cf647a9cef13110d5c9ed21a7987fc5cb7
cifar100_proser_fedavg__split03__seed1__d0.1,0.05,12,a9d8158b7d02198167e737e501b4170324e6f68eb0d254fcd4a3f74386424831
cifar100_proser_fedavg__split03__seed1__d0.1,0.1,12,8f8851827613cd09cf3c49e2aff65541bf758f8978532d364ecf1c5ff3c335d1
cifar100_proser_fedavg__split03__seed1__d0.1,0.15,12,99ffbc14743029324898dc816fe3cb0ca76f97c122cdaf4327cbbbc83d70ea29
cifar100_proser_fedavg__split03__seed1__d0.1,0.2,12,a181ca41c1676b2b21239e50839f63f2c571e746dc6720ee56599ca34618b0d9
cifar100_proser_fedavg__split03__seed1__d0.1,0.25,12,2d75b1261f31c7f2ec993e070181e1dde1180bb0444c9566c378b2c0dd2acd03
cifar100_proser_fedavg__split03__seed1__d0.1,0.3,12,d3f50f09aeede8227443152ef7fca1b3a65e45b0f2c7bcb77a1095d574920a6b
cifar100_proser_fedavg__split03__seed1__d0.5,0.05,12,07731b1d97d58626be643c29909a4e5177b3cf849eb45edd145e49f3bf91bdca
cifar100_proser_fedavg__split03__seed1__d0.5,0.1,12,4fcc5eda593dd01aa4583cf2bcb762ecf552c3ee14ff9f5f543069c01d9692f4
cifar100_proser_fedavg__split03__seed1__d0.5,0.15,12,37dd00f8dcb33fdc2c79898933cb44da249b760181892136af246c6a0b48c976
cifar100_proser_fedavg__split03__seed1__d0.5,0.2,12,fb536596518fe2293f291b242708801b45f3b65ca6115e22fb18784f2ec4e84d
cifar100_proser_fedavg__split03__seed1__d0.5,0.25,12,3faaf3d3882556448e61398521d0641b970deb80c2bb4b2ec0bf6d454b96faf9
cifar100_proser_fedavg__split03__seed1__d0.5,0.3,12,86d7e48ae8a6c332404772fc3b2c408d38bf7e6c2eb7d96ebbc58a6c3316dad7
cifar100_proser_fedavg__split03__seed1__d5.0,0.05,12,c1be3d33d5a898094581f576e63c8322e5875b9eeb3b3e97edf2783a543ceb4f
cifar100_proser_fedavg__split03__seed1__d5.0,0.1,12,8f8f6e01b1a088e46ebe4fcbbdce07da618a9b518f1e85fc272f9c6610aa5df9
cifar100_proser_fedavg__split03__seed1__d5.0,0.15,12,945268b91bead2b5d6b71aa0aa7c895bcd2dc78294b5168c68289a828e99d93f
cifar100_proser_fedavg__split03__seed1__d5.0,0.2,12,b50895d6e6c96ba30d69ec49087ad3ac8e00506d894d3111ca624518cf1de465
cifar100_proser_fedavg__split03__seed1__d5.0,0.25,12,b80a4a0558eeb1db5d975d21975a99fa986f2a5d9db94fd69f8778b9cf260580
cifar100_proser_fedavg__split03__seed1__d5.0,0.3,12,ad453502b98abe50d6df8fbac83d2fbd13af7abbd08bb179181aa8f0f64475ac
cifar100_proser_fedavg__split03__seed2__d0.1,0.05,12,5aa7707be0f4aac35361d04a1688ba9a1f995a2ad6f136c2f750173eb69e504e
cifar100_proser_fedavg__split03__seed2__d0.1,0.1,12,1434fa12cb0245c99effcc3323513048379843383a5ad44674f9a3ba7432f6bf
cifar100_proser_fedavg__split03__seed2__d0.1,0.15,12,eb612bdffff5e7f1f1cc0f1d1f89628867da26b07f87113537c3cf6c231ab2f4
cifar100_proser_fedavg__split03__seed2__d0.1,0.2,12,c852dfb1c6b70252f58e0687cd2e59b3f24003e5cdba337916603b0efaaa6618
cifar100_proser_fedavg__split03__seed2__d0.1,0.25,12,2e30adecc556399949fe21305e5c62c004a500baaad39c937525c5211029ac68
cifar100_proser_fedavg__split03__seed2__d0.1,0.3,12,3f7eda96b040050be71ccb8dfae1cba49ca01082f6154523783475517719eda9
cifar100_proser_fedavg__split03__seed2__d0.5,0.05,12,b611092eb442cc261b9ad73c18b085088922ce6e3250e8d954b2d0ab36325fcb
cifar100_proser_fedavg__split03__seed2__d0.5,0.1,12,65dc5243f62f25c36b99c72ed90f77d6b73a9ae51ed3314f8743459920703c4c
cifar100_proser_fedavg__split03__seed2__d0.5,0.15,12,9b14562967e0b1df1cfc9a10d9a98e360a3a72f5f88670d4ac4c5dfa9deec2dc
cifar100_proser_fedavg__split03__seed2__d0.5,0.2,12,35509903b6e26b9f074a02d25ecec70b7b5d4181481324f816896e8aa8e127e1
cifar100_proser_fedavg__split03__seed2__d0.5,0.25,12,dee382cfe2f6a84ad3afa413a1c70866e12694b9ef0ff6031153fdb6d4aa803b
cifar100_proser_fedavg__split03__seed2__d0.5,0.3,12,61fa46670018da1dc66e265234f769aaac51e10dbbe8377ec5da59ec0176de40
cifar100_proser_fedavg__split03__seed2__d5.0,0.05,12,9a91b991ebcd4704f5c73f82b25505dab9dc8ca88e47f4b3ca12f63633e8490d
cifar100_proser_fedavg__split03__seed2__d5.0,0.1,12,99724177b0bced555899efa0889d2fe544d047b888db2dec2fe5d15e7e36f4b9
cifar100_proser_fedavg__split03__seed2__d5.0,0.15,12,f04eff94b1e771a4d92615ea1c6486975170e318bb7ae000a1a5f9d722953845
cifar100_proser_fedavg__split03__seed2__d5.0,0.2,12,e5933b851caf6490217791794f329052889562c77774802af4b03a7222bfa36d
cifar100_proser_fedavg__split03__seed2__d5.0,0.25,12,22f7a0c62266b8b4c97e804cd7b411095a95f57e9dd7fc0baf1e512a102e69d6
cifar100_proser_fedavg__split03__seed2__d5.0,0.3,12,c78f1524dd1a850681a7945bf869c27a969f0183da50af5ccacca1efa2f92c62
cifar100_proser_fedavg__split03__seed3__d0.1,0.05,12,f4d117359bb6a58417123d7eb0e216a8c1be9cc29e2a61e8708602bae24f185c
cifar100_proser_fedavg__split03__seed3__d0.1,0.1,12,9582a4cd6280d692d809bae2d27852943d1215d04e4d729b7cc2d2ee09520cd9
cifar100_proser_fedavg__split03__seed3__d0.1,0.15,12,57a4cf771788cda5ab13f64e157964ffe8dca9e42fc92da494ab76e4626ecc38
cifar100_proser_fedavg__split03__seed3__d0.1,0.2,12,61669d52be2bac56ec76de4b8cd923e188eb7e96eb98f709385f43cc885a81ad
cifar100_proser_fedavg__split03__seed3__d0.1,0.25,12,f4bd31f115c7c01dee010a91141bb139534eb0c4c227e0fd6c4b9fa0d21ecc65
cifar100_proser_fedavg__split03__seed3__d0.1,0.3,12,704a2ea3faa053c0b12664adddc4825f7026eaa99b4cea0453a1fa7c498c05bb
cifar100_proser_fedavg__split03__seed3__d0.5,0.05,12,5b9546a57c366a6a505d593ff4d3c01b9bd0d07fff0681b4fd4eeb3407486188
cifar100_proser_fedavg__split03__seed3__d0.5,0.1,12,d3d8b94ab2699f8484dce88a7c8c00a6b0922cd11c91df87c0cbb63e901d6e4f
cifar100_proser_fedavg__split03__seed3__d0.5,0.15,12,36d8b3ab9162755749f92e922850b1d405e14222cb64a5f9bd977eb894076d8e
cifar100_proser_fedavg__split03__seed3__d0.5,0.2,12,31fc9c1fdb84c8fdec33eca0b5765c63f89a7b5819fe75fee21e15f730577a43
cifar100_proser_fedavg__split03__seed3__d0.5,0.25,12,ad582d743adcc3a2bf0c833481d8f196acbef7629b2b1714ed6a545343f023e2
cifar100_proser_fedavg__split03__seed3__d0.5,0.3,12,ac1be50ca214428d2757bd095d19c63c6337d250a05bd015c6ade5787f546e12
cifar100_proser_fedavg__split03__seed3__d5.0,0.05,12,054ad4c9760649e3ad2d22409b47e505df4aace2384cd81d7d51d91d4fcb5280
cifar100_proser_fedavg__split03__seed3__d5.0,0.1,12,729ab8d4684a49d6f2d144b7d6ed3b31e0501c85aa11e1be0908bd3f82c69b30
cifar100_proser_fedavg__split03__seed3__d5.0,0.15,12,4e76e2a16a17c89ab8bd4dedf5914c081117a9c6094c29da9ad11505505693c2
cifar100_proser_fedavg__split03__seed3__d5.0,0.2,12,40f9ce58ff71cea8c055340a734ebea529f6f92a264f124d93acc068facf57ce
cifar100_proser_fedavg__split03__seed3__d5.0,0.25,12,5d3b734a4522061b9b7131f345e6ce1374af32bdc2889b6583d605862e84fb1e
cifar100_proser_fedavg__split03__seed3__d5.0,0.3,12,4ce350052fd64eb555639e252627180d006a18dbd4405c73d03e9a944fd8266c
cifar100_proser_fedavg__split03__seed4__d0.1,0.05,12,887bb8c8b207351260b52ece2058c440a7fe7f16282a01fae7b25f2737f3572e
cifar100_proser_fedavg__split03__seed4__d0.1,0.1,12,ab0517fb8a7fd40c83f7d833b3b51f7cc0c14b9829e1d3d265e839fc1cae1e06
cifar100_proser_fedavg__split03__seed4__d0.1,0.15,12,6ba15794b440ce8dd12b4ced3e4579f2cbc629163a3c159216092a79fb0d0d87
cifar100_proser_fedavg__split03__seed4__d0.1,0.2,12,383d8def1634abcf5978416d19c18737d0fb5f7b939170daa3ee3319b545abf8
cifar100_proser_fedavg__split03__seed4__d0.1,0.25,12,366c9ab92001bdc4b8fdbe8ba2a939a7a2da4e625c5679ab228461e90cce42ea
cifar100_proser_fedavg__split03__seed4__d0.1,0.3,12,35536de4d6de48165d5c3ef05391f0f9114536c1f31bc11bd4cf44525d63cc61
cifar100_proser_fedavg__split03__seed4__d0.5,0.05,12,80b437beb82df658024b0952dd3744e08e96fb0f8b4a483035e0d3cf7c360b91
cifar100_proser_fedavg__split03__seed4__d0.5,0.1,12,70e423ff05133cd0f4f7c9ef8724370c4fa179a8bd639164938c7b461a33f1a6
cifar100_proser_fedavg__split03__seed4__d0.5,0.15,12,bf95df81a144343a45f995edfcb6449cf53f2f582d1b77ea392d10915b6998e9
cifar100_proser_fedavg__split03__seed4__d0.5,0.2,12,2bbbc00f192f328dc22ab84d0b18b5b57fd2ca3aa0cf4439748145854d14c8f4
cifar100_proser_fedavg__split03__seed4__d0.5,0.25,12,7b578b0665cea0c8e20025affe5a000ca27085894688a7219780fcc23860bc0f
cifar100_proser_fedavg__split03__seed4__d0.5,0.3,12,4730e697bbb29d5ac7d35b34be5a45eab81b2052ad800979a597e0174918f520
cifar100_proser_fedavg__split03__seed4__d5.0,0.05,12,35116a10558832572ba9d4e2da674885a34b1793ad20ef56eab59719376a9d61
cifar100_proser_fedavg__split03__seed4__d5.0,0.1,12,ef3064408c25b376dcef4cb46bc012273050e56bd078d602a21e6b15153605ba
cifar100_proser_fedavg__split03__seed4__d5.0,0.15,12,e3239e4b04499014a0295b024b780ff8818e5f582c74880b18e71f27b3c9c080
cifar100_proser_fedavg__split03__seed4__d5.0,0.2,12,3a55a3949a9bc974dec29bc7072f41c636cbed6e48439a469f81ca00a963fe87
cifar100_proser_fedavg__split03__seed4__d5.0,0.25,12,fba9bc478f8c69d67a71d7230a668ea1a337c84241f0f23e870d6159eb4b76ae
cifar100_proser_fedavg__split03__seed4__d5.0,0.3,12,ff7dad2b396e390516090e5d3ff7ffac1e2a96008b20dba5d9e0af7dce78c808
cifar100_proser_fedavg__split04__seed0__d0.1,0.05,12,42bb1624f402a09881ee04452fadfba1fd297a3aba155e28bbe8d2e17b97b116
cifar100_proser_fedavg__split04__seed0__d0.1,0.1,12,2ce85029a7d65781e131dea3b596a3a144a8f562a0fedd89eda1a832f62d0b3b
cifar100_proser_fedavg__split04__seed0__d0.1,0.15,12,577af17bc589e933194f30788b5d37729620bc93c2b8e52e2e4216b96e975e90
cifar100_proser_fedavg__split04__seed0__d0.1,0.2,12,2fc3b421a1a822dfaaa4dbf113bcd7967c1b0a1d7b0b6aec395e1d0db1a0a1d2
cifar100_proser_fedavg__split04__seed0__d0.1,0.25,12,2707b473cde5f91b8ed7c0f21820e6be343b0e0fedda73a4a6fa86ebeeaadebc
cifar100_proser_fedavg__split04__seed0__d0.1,0.3,12,d78cb45eb7aed40d429aaf0c15a78d57950978e5e889dfc69613b69c70986948
cifar100_proser_fedavg__split04__seed0__d0.5,0.05,12,0a2b8d8140daa91513d32a3cc632ac629e133c848b9ff2d0c68535fa5be0d114
cifar100_proser_fedavg__split04__seed0__d0.5,0.1,12,f3a0f641f8fd0f2b4cb6f710c855cdef0981b919023a7cf9d40e1ec19ebc5a40
cifar100_proser_fedavg__split04__seed0__d0.5,0.15,12,f588888fb3a20a1dc514440c24dc50ae77d1bc902489dd28c3566a63ae168983
cifar100_proser_fedavg__split04__seed0__d0.5,0.2,12,f4f2f17c3f75cf084fbeadd24f0623ccf6f268d9d3bf759cf3c597e82e5ca446
cifar100_proser_fedavg__split04__seed0__d0.5,0.25,12,9f9e50c42caf8e6124623f6e5e28fc8cc0a1b29702d1d400c0153e5b9a01d0ed
cifar100_proser_fedavg__split04__seed0__d0.5,0.3,12,7832b0ba1ec90d72ec35411b1e66237e0ab52a3bdfc79f657bd1faa544a376d1
cifar100_proser_fedavg__split04__seed0__d5.0,0.05,12,e0f2be10e13f5c9cfc781087c85b7e6cddf7fdccd06dce37e0cdb4eb5bc9cce8
cifar100_proser_fedavg__split04__seed0__d5.0,0.1,12,79b69bb2dd44983f56f6fcddf21229e44448c2716bae3229ad378ff3b7131b4c
cifar100_proser_fedavg__split04__seed0__d5.0,0.15,12,4c67c4927dbb7fa8fcd560b1bb9f9bc41aac7c368d045ae2d958ba9850464623
cifar100_proser_fedavg__split04__seed0__d5.0,0.2,12,55c7732de53e4c998d96451347639d78790dc1dc727c1c241165104047c76f05
