semantic_id,dataset,pipeline_id,implementation_label,backbone,input_res,arm,aggregation,lpd,gdca_ot,split_id,train_rep,d,paired_block,reuse_class,seed_class_split,seed_training_initialization,seed_base_data_permutation,seed_augmentation,seed_minibatch_order,seed_client_schedule,seed_Dirichlet_partition,seed_proposal_fold,seed_certification_reservoir,seed_primary_audit_draw,seed_secondary_audit_redraw,seed_traffic_draw,seed_evaluation
cifar100_proser_fedavg__split09__seed1__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,1,0.5,cifar100__split09__seed1,fresh_training,554404358,519305161,3192810140,3421563174,1296075651,414302352,3044252737,1589870391,4063320087,2090847257,358861148,4138864566,832199433
cifar100_proser_fedavg__split09__seed1__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,1,5.0,cifar100__split09__seed1,fresh_training,554404358,519305161,3192810140,3421563174,1296075651,414302352,3044252737,1589870391,4063320087,2090847257,358861148,4138864566,832199433
cifar100_proser_fedavg__split09__seed2__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,2,0.1,cifar100__split09__seed2,fresh_training,805171538,4294794126,1177042644,3383713934,83854909,60010869,2279098893,2239522555,4268464428,675052726,944340942,1599221396,3130542957
cifar100_proser_fedavg__split09__seed2__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,2,0.5,cifar100__split09__seed2,fresh_training,805171538,4294794126,1177042644,3383713934,83854909,60010869,2279098893,2239522555,4268464428,675052726,944340942,1599221396,3130542957
cifar100_proser_fedavg__split09__seed2__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,2,5.0,cifar100__split09__seed2,fresh_training,805171538,4294794126,1177042644,3383713934,83854909,60010869,2279098893,2239522555,4268464428,675052726,944340942,1599221396,3130542957
cifar100_proser_fedavg__split09__seed3__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,3,0.1,cifar100__split09__seed3,fresh_training,1035201231,2864374282,1204448802,3696227652,2299192932,1584024627,3430544548,1714398537,573301643,2648493648,3063151678,2752242766,2455419389
cifar100_proser_fedavg__split09__seed3__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,3,0.5,cifar100__split09__seed3,fresh_training,1035201231,2864374282,1204448802,3696227652,2299192932,1584024627,3430544548,1714398537,573301643,2648493648,3063151678,2752242766,2455419389
cifar100_proser_fedavg__split09__seed3__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,3,5.0,cifar100__split09__seed3,fresh_training,1035201231,2864374282,1204448802,3696227652,2299192932,1584024627,3430544548,1714398537,573301643,2648493648,3063151678,2752242766,2455419389
cifar100_proser_fedavg__split09__seed4__d0.1,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,4,0.1,cifar100__split09__seed4,fresh_training,357840302,3738538228,1044499271,4218350681,593612375,2388430024,2533032135,2721861710,1240701223,813448879,2040404182,1341041724,3016729762
cifar100_proser_fedavg__split09__seed4__d0.5,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,4,0.5,cifar100__split09__seed4,fresh_training,357840302,3738538228,1044499271,4218350681,593612375,2388430024,2533032135,2721861710,1240701223,813448879,2040404182,1341041724,3016729762
cifar100_proser_fedavg__split09__seed4__d5.0,cifar100,cifar100_proser_fedavg,WRN28_10_PROSER_FEDAVG,wide_resnet_28_10,32x32,proser_fedavg,fedavg,False,False,cifar100_split_09,4,5.0,cifar100__split09__seed4,fresh_training,357840302,3738538228,1044499271,4218350681,593612375,2388430024,2533032135,2721861710,1240701223,813448879,2040404182,1341041724,3016729762
officehome_convnext_full__split00__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_00,0,,officehome__split00__seed0,fresh_training,3341306938,3112968804,583584182,906395442,3907368685,1258886583,523113860,2106569613,451467734,1470747726,3114706801,403364673,773787830
officehome_convnext_full__split00__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_00,1,,officehome__split00__seed1,fresh_training,1589368618,93653170,3599739655,1172065803,1216604828,202773676,4043373127,2959672288,4118272959,3522328466,1037541495,3391222186,1564709606
officehome_convnext_full__split00__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_00,2,,officehome__split00__seed2,fresh_training,97672312,987665886,3469902508,130004189,1149817995,3516048195,1037245208,1462646127,3244629011,1727057852,3778668153,984844372,2952760595
officehome_convnext_full__split00__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_00,3,,officehome__split00__seed3,fresh_training,1352097513,1563155373,2963989642,1384255185,1263800691,2190084180,3026219889,703595087,1979824027,543105901,1902382343,2792904323,3023628353
officehome_convnext_full__split00__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_00,4,,officehome__split00__seed4,fresh_training,102308478,2817029286,2789379612,1170811645,4025596461,3555642770,3709729428,1976975980,3878119850,4118731700,1308104279,2579379023,3035299734
officehome_convnext_full__split01__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_01,0,,officehome__split01__seed0,fresh_training,3557875055,2203079006,1782337272,3527322066,2572285349,2605320809,3146770580,2002229905,2846413673,3682604276,588238823,2683168574,3468919044
officehome_convnext_full__split01__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_01,1,,officehome__split01__seed1,fresh_training,3243008456,1366001136,1198381329,2614302569,1413913458,899110702,613245179,4223715727,1009730312,2738847007,3387590798,2739813076,3079938625
officehome_convnext_full__split01__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_01,2,,officehome__split01__seed2,fresh_training,2119942248,1680944645,1763751857,3772281099,918179560,1523543481,1799931558,4157513511,3410648138,3052380968,1519498964,731191351,3805603508
officehome_convnext_full__split01__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_01,3,,officehome__split01__seed3,fresh_training,3530871780,1868093874,3306913297,3835358905,1577690532,1036735784,1172586614,2810355169,3909468115,2277013787,3756420322,3621037389,1688406393
officehome_convnext_full__split01__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_01,4,,officehome__split01__seed4,fresh_training,2820528178,2711628378,1688991977,2978069017,1090867520,2390412298,4267444539,1283100376,3038676913,4199201209,4258404104,4247666976,2577889483
officehome_convnext_full__split02__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_02,0,,officehome__split02__seed0,fresh_training,2493694469,1235311807,1062904421,1889854722,1930264436,340431170,3295435064,3541553121,3635104369,3743546337,2118051020,1358679839,704098856
officehome_convnext_full__split02__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_02,1,,officehome__split02__seed1,fresh_training,3935810284,659728526,294240561,2460814622,1545390886,862477442,51235791,2379299865,506522962,2551369888,3386737016,1999662504,991649809
officehome_convnext_full__split02__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_02,2,,officehome__split02__seed2,fresh_training,3611691886,3866566146,1273075527,2398695104,1051810775,45242143,2440840817,2965413703,2149097681,1744064352,1817195656,3990160362,3065798866
officehome_convnext_full__split02__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_02,3,,officehome__split02__seed3,fresh_training,926268778,3187347980,2208318815,4141293830,251416622,977039824,1848355579,840186492,1836945918,1470441029,2024835043,2080100272,3411260801
officehome_convnext_full__split02__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_02,4,,officehome__split02__seed4,fresh_training,3585262209,2442548041,2930824106,145756544,1213772261,3199228540,546377796,2183071826,3142493777,15996076,1632845103,483866479,3582105361
officehome_convnext_full__split03__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_03,0,,officehome__split03__seed0,fresh_training,85139599,2334041072,3631267251,2929519040,3666405313,786413147,3543784662,1590821393,404789297,455474424,326793496,1244765528,3398687503
officehome_convnext_full__split03__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_03,1,,officehome__split03__seed1,fresh_training,755530760,1513212965,1401475257,1738093721,2362283369,975002797,1385810803,2513027294,3327639938,3807325586,1439326864,320039893,3522786671
officehome_convnext_full__split03__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_03,2,,officehome__split03__seed2,fresh_training,1143043741,2634501954,190703969,2806883828,1629290285,284601944,4229396622,2709944107,1580771121,2220602137,3189203653,2075590936,90736946
officehome_convnext_full__split03__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_03,3,,officehome__split03__seed3,fresh_training,3964246931,4110359153,1202449557,1157369395,633178521,3795693113,2890214345,927436075,1844635282,494143090,3001128606,4269768495,2151819911
officehome_convnext_full__split03__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_03,4,,officehome__split03__seed4,fresh_training,2297406998,319527002,1682010551,2633698191,867269538,2404889205,1371029031,2686461254,2619958204,4027153696,3109642525,2407977237,905545826
officehome_convnext_full__split04__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_04,0,,officehome__split04__seed0,fresh_training,192697512,3096755212,2263959659,2857398493,1854155684,425786572,1878669183,1929509518,199205746,3782800468,3844004215,4232675011,3589200006
officehome_convnext_full__split04__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_04,1,,officehome__split04__seed1,fresh_training,3047869875,676486049,2267376258,4153461561,17039012,3864062674,4212024147,2368949468,723466124,978952196,596623437,2145249084,3446139627
officehome_convnext_full__split04__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_04,2,,officehome__split04__seed2,fresh_training,2682882303,28609503,57384978,2413580750,2306828510,1446948442,3005344047,2857797723,1703311756,160708610,2665181292,4241066492,2818045288
officehome_convnext_full__split04__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_04,3,,officehome__split04__seed3,fresh_training,4130838316,2780051024,2678768166,2565948006,3463709865,4190328292,171109650,1986044386,2855654074,1070955047,4178865343,3243583680,462307764
officehome_convnext_full__split04__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_04,4,,officehome__split04__seed4,fresh_training,354630165,1572163336,3451491169,804333839,3977207433,495576537,1401007687,1699070881,3262442648,1228143616,996378467,2788491642,2052533440
officehome_convnext_full__split05__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_05,0,,officehome__split05__seed0,fresh_training,1887708424,3619192056,3078929758,2620342310,575233852,2533171200,1396336616,3944003308,3210138723,601761610,2213998707,2200953201,524133226
officehome_convnext_full__split05__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_05,1,,officehome__split05__seed1,fresh_training,124827904,2731794269,857590006,814040611,4136490684,2824328109,3486970438,2432223455,1479981299,1142060857,3511943341,2262606700,190787330
officehome_convnext_full__split05__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_05,2,,officehome__split05__seed2,fresh_training,1984914573,1260364326,508113991,3928107615,2967128223,2215284053,1635144105,3919753995,1425580703,275055327,1103994599,533342928,2128912836
officehome_convnext_full__split05__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_05,3,,officehome__split05__seed3,fresh_training,4157166652,624934539,2213534625,1110529907,1568281154,897432035,1468619971,598382183,817165666,2781193887,2685384991,3643026868,1678622085
officehome_convnext_full__split05__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_05,4,,officehome__split05__seed4,fresh_training,3409885437,3770846353,2766047219,507913829,200580779,1268475104,1986252492,2513941160,822452833,3250009285,2717942682,2917148838,1126441870
officehome_convnext_full__split06__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_06,0,,officehome__split06__seed0,fresh_training,4126695495,2479522250,3361800809,2273331870,845816962,2366867700,3241859107,2912258864,305709125,684115365,2541176437,4188414854,3413752106
officehome_convnext_full__split06__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_06,1,,officehome__split06__seed1,fresh_training,1701548772,3607514586,4680054,1230663388,3147325458,1947461782,3216353769,3927028633,3346456710,555130479,3278923247,39375788,358280956
officehome_convnext_full__split06__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_06,2,,officehome__split06__seed2,fresh_training,1667743009,3307901192,1188234933,1882399773,1384848647,4104535868,316388970,1260592013,1332041858,3910533844,2102366107,403409458,4064867383
officehome_convnext_full__split06__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_06,3,,officehome__split06__seed3,fresh_training,3586829225,4100881957,3992838231,1957273490,504570343,815158149,1756092722,2573250158,454743079,90525953,262809361,215748952,3773362379
officehome_convnext_full__split06__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_06,4,,officehome__split06__seed4,fresh_training,241014820,3705579677,321668697,899392391,304240084,1142398842,1201742122,470889876,580529221,1781063051,1207425003,4076095059,3027175913
officehome_convnext_full__split07__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_07,0,,officehome__split07__seed0,fresh_training,2415707196,1451157505,1290119299,3359261888,3784219992,3631846670,4042645138,2732589319,3449825616,503503433,3765916287,982509025,2719053826
officehome_convnext_full__split07__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_07,1,,officehome__split07__seed1,fresh_training,765906857,4071819575,556496283,1794620842,2268486600,2898470003,1021868140,3451156196,1421354527,4118518517,101443831,2665508176,3801470852
officehome_convnext_full__split07__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_07,2,,officehome__split07__seed2,fresh_training,1780324481,965776656,331755729,124076411,1198800570,121723705,249604059,4135535702,1430972766,960951148,2288469166,1571803343,2908989016
officehome_convnext_full__split07__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_07,3,,officehome__split07__seed3,fresh_training,846138107,1686842411,2863751506,3452920434,964725274,658770675,1242163719,245211484,1807117248,2765303837,2068935157,1614683459,1257142779
officehome_convnext_full__split07__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_07,4,,officehome__split07__seed4,fresh_training,3184051106,3942697357,561776175,3717244898,298663907,2396316933,3969649919,686966307,894133175,1754523438,3004962064,4134090353,3183739000
officehome_convnext_full__split08__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_08,0,,officehome__split08__seed0,fresh_training,895113240,643845088,3141899653,2526584563,4287447049,648835839,183242194,3253181189,2710692481,425136103,253606955,520702516,1210701487
officehome_convnext_full__split08__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_08,1,,officehome__split08__seed1,fresh_training,2504153757,1235550955,111185029,1727081953,1038476476,1905107759,1121186836,3750109443,2851466835,3662435962,2496785603,129333876,696759676
officehome_convnext_full__split08__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_08,2,,officehome__split08__seed2,fresh_training,3070178887,2488682556,2776922652,3143349126,1205231643,4127424780,3548203352,3184320449,66204479,865285661,2333646155,4115408928,2038784076
officehome_convnext_full__split08__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_08,3,,officehome__split08__seed3,fresh_training,1436206430,930153836,647924398,2851578970,69908124,4104601553,731069510,3157481657,633003426,3217033101,3633170909,3568039187,478045241
officehome_convnext_full__split08__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_08,4,,officehome__split08__seed4,fresh_training,730800869,1161404920,783009998,1500969835,12477393,1405313991,3735816418,2110181358,2250545081,3739366003,766191721,1891553140,347646596
officehome_convnext_full__split09__seed0,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_09,0,,officehome__split09__seed0,fresh_training,2783866320,4148136444,3512715398,2680926055,1723947247,659708257,1190888194,2325845427,89503036,846824762,736383076,417400857,2102515368
officehome_convnext_full__split09__seed1,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_09,1,,officehome__split09__seed1,fresh_training,3730152717,2231135617,2842498119,199377962,60489469,1790586947,571321692,3747505750,757755750,512349093,495475976,1445574481,249777213
officehome_convnext_full__split09__seed2,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_09,2,,officehome__split09__seed2,fresh_training,1327774940,1858168477,2303463751,3277751717,1464839236,3345041554,3009124470,423195146,3060785266,1124332596,1955910344,339438626,799074940
officehome_convnext_full__split09__seed3,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_09,3,,officehome__split09__seed3,fresh_training,2102326484,1653268094,4169106994,3228863083,1872518490,2295449620,716712830,2338906975,1984936298,3001826484,258606225,707586714,2790467812
officehome_convnext_full__split09__seed4,officehome,officehome_convnext_full,CONVNEXT_TINY_224_FULL_FINETUNE_FEDAVG,convnext_tiny_in1k,224x224,convnext_full_ft,fedavg,False,False,officehome_split_09,4,,officehome__split09__seed4,fresh_training,2735799000,96737157,2495979468,3950370918,2926527259,2323451111,3810746480,3999023601,2969746617,1190378951,1485447936,945564258,1719988038
officehome_convnext_frozen__split00__seed0,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_00,0,,officehome__split00__seed0,fresh_training,3341306938,3112968804,583584182,906395442,3907368685,1258886583,523113860,2106569613,451467734,1470747726,3114706801,403364673,773787830
officehome_convnext_frozen__split00__seed1,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_00,1,,officehome__split00__seed1,fresh_training,1589368618,93653170,3599739655,1172065803,1216604828,202773676,4043373127,2959672288,4118272959,3522328466,1037541495,3391222186,1564709606
officehome_convnext_frozen__split00__seed2,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_00,2,,officehome__split00__seed2,fresh_training,97672312,987665886,3469902508,130004189,1149817995,3516048195,1037245208,1462646127,3244629011,1727057852,3778668153,984844372,2952760595
officehome_convnext_frozen__split00__seed3,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_00,3,,officehome__split00__seed3,fresh_training,1352097513,1563155373,2963989642,1384255185,1263800691,2190084180,3026219889,703595087,1979824027,543105901,1902382343,2792904323,3023628353
officehome_convnext_frozen__split00__seed4,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_00,4,,officehome__split00__seed4,fresh_training,102308478,2817029286,2789379612,1170811645,4025596461,3555642770,3709729428,1976975980,3878119850,4118731700,1308104279,2579379023,3035299734
officehome_convnext_frozen__split01__seed0,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_01,0,,officehome__split01__seed0,fresh_training,3557875055,2203079006,1782337272,3527322066,2572285349,2605320809,3146770580,2002229905,2846413673,3682604276,588238823,2683168574,3468919044
officehome_convnext_frozen__split01__seed1,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_01,1,,officehome__split01__seed1,fresh_training,3243008456,1366001136,1198381329,2614302569,1413913458,899110702,613245179,4223715727,1009730312,2738847007,3387590798,2739813076,3079938625
officehome_convnext_frozen__split01__seed2,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_01,2,,officehome__split01__seed2,fresh_training,2119942248,1680944645,1763751857,3772281099,918179560,1523543481,1799931558,4157513511,3410648138,3052380968,1519498964,731191351,3805603508
officehome_convnext_frozen__split01__seed3,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_01,3,,officehome__split01__seed3,fresh_training,3530871780,1868093874,3306913297,3835358905,1577690532,1036735784,1172586614,2810355169,3909468115,2277013787,3756420322,3621037389,1688406393
officehome_convnext_frozen__split01__seed4,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_01,4,,officehome__split01__seed4,fresh_training,2820528178,2711628378,1688991977,2978069017,1090867520,2390412298,4267444539,1283100376,3038676913,4199201209,4258404104,4247666976,2577889483
officehome_convnext_frozen__split02__seed0,officehome,officehome_convnext_frozen,CONVNEXT_TINY_224_FROZEN_ENCODER_LINEAR_HEAD_FEDAVG,convnext_tiny_in1k,224x224,convnext_frozen_linear,fedavg,False,False,officehome_split_02,0,,officehome__split02__seed0,fresh_training,2493694469,1235311807,1062904421,1889854722,1930264436,340431170,3295435064,3541553121,3635104369,3743546337,2118051020,1358679839,704098856
